year0,orig,dest,sd_drop_neg,sd_rev_neg,mig_rate,da_min_open,da_min_closed,da_pb_closed
2015,PSE,IRQ,113,113,3833.23,63.88,2040.07,2772.31
2015,SYR,IRQ,2405,2405,80168.57,0,0,46326.88
2015,TUR,IRQ,3163,3163,5570.92,3774.64,6977.48,34917.91
2015,ARE,IRQ,1,1,91.61,5.88,3392.52,3190.19
2015,YEM,IRQ,19,19,636.49,56.63,128.86,2418.1
2015,BLR,IRQ,0,0,0,0,0,0.25
2015,BGR,IRQ,0,3461,0,0.02,0.19,592.44
2015,CZE,IRQ,0,0,0,0,0,1.45
2015,HUN,IRQ,0,1196,0,0.2,6.64,349.07
2015,POL,IRQ,0,0,0,0.01,0,73.33
2015,MDA,IRQ,0,0,0,0.01,0,0.5
2015,ROU,IRQ,0,0,0,0,0,126.68
2015,RUS,IRQ,1,1,86.84,0.77,0,131.51
2015,SVK,IRQ,0,0,0,0,0,10.03
2015,UKR,IRQ,0,0,0,0,0,5.92
2015,DNK,IRQ,0,0,0,0.01,0.01,2877.67
2015,EST,IRQ,0,0,0,0.01,0,1.31
2015,FRO,IRQ,0,0,0,0,0,0
2015,FIN,IRQ,0,2723,0,0,0,2719.81
2015,ISL,IRQ,0,0,0,0,0,7.56
2015,IRL,IRQ,0,0,0,0,0,0.01
2015,IMN,IRQ,0,0,0,0,0,0
2015,LVA,IRQ,0,0,0,0.01,0.01,3.65
2015,LTU,IRQ,0,0,0,0.11,0.19,2.14
2015,NOR,IRQ,0,0,0,0,0,3022.7
2015,SWE,IRQ,0,0,0,0,0,17236.47
2015,GBR,IRQ,0,0,0,0,0,11665.84
2015,ALB,IRQ,0,0,0,0.36,0,0.07
2015,AND,IRQ,0,0,0,0,0,0
2015,BIH,IRQ,0,0,0,0,0,0
2015,HRV,IRQ,0,7,0,0.01,0.09,11.05
2015,GIB,IRQ,0,0,0,0,0,0
2015,GRC,IRQ,0,0,0,1.27,0,621.6
2015,ITA,IRQ,0,0,0,0.15,0.49,482.68
2015,MLT,IRQ,0,0,0,0,0,17.64
2015,MNE,IRQ,0,0,0,0,0.18,0.16
2015,MKD,IRQ,0,0,0,0,10.6,10.02
2015,PRT,IRQ,0,0,0,0,0,5.48
2015,SMR,IRQ,0,0,0,0,0,0
2015,SRB,IRQ,0,0,0,0,0.04,16.42
2015,SVN,IRQ,0,0,0,0,0,7.77
2015,ESP,IRQ,0,0,0,0,0,1.67
2015,AUT,IRQ,0,0,0,0,0,1393.15
2015,BEL,IRQ,0,0,0,0,0,2057.11
2015,FRA,IRQ,0,0,0,0,0,52.86
2015,DEU,IRQ,0,0,0,0,0,14279.73
2015,LIE,IRQ,0,0,0,0,0.72,1.34
2015,LUX,IRQ,0,0,0,0,0,0.02
2015,MCO,IRQ,0,0,0,0,0,0
2015,NLD,IRQ,0,0,0,0.05,0.42,5465.5
2015,CHE,IRQ,0,0,0,0,0,1045.53
2015,AIA,IRQ,0,0,0,0,0,0
2015,ATG,IRQ,0,0,0,0,0.02,0.37
2015,ABW,IRQ,0,0,0,0,0,0
2015,BHS,IRQ,0,0,0,0,0,0
2015,BRB,IRQ,0,0,0,0,0,0
2015,VGB,IRQ,0,0,0,0,0,0
2015,CYM,IRQ,0,0,0,0,0,0
2015,CUB,IRQ,0,0,0,0,0,0
2015,CUW,IRQ,0,0,0,0,0,0.01
2015,DMA,IRQ,0,0,0,0,0,0.03
2015,DOM,IRQ,0,0,0,0,0,3.42
2015,GRD,IRQ,0,0,0,0,0,0
2015,GLP,IRQ,0,0,0,0,0.04,0.44
2015,HTI,IRQ,0,0,0,0,0,0
2015,JAM,IRQ,0,0,0,0,0,0
2015,MTQ,IRQ,0,0,0,0,0.04,0.33
2015,MSR,IRQ,0,0,0,0,0,0
2015,PRI,IRQ,0,0,0,0.73,0.9,0.8
2015,KNA,IRQ,0,0,0,0,0,0
2015,LCA,IRQ,0,0,0,0,0.02,0.2
2015,VCT,IRQ,0,0,0,0,0,0
2015,SXM,IRQ,0,0,0,0,0,0.01
2015,TTO,IRQ,0,0,0,0,0,0
2015,TCA,IRQ,0,0,0,0,0,0
2015,VIR,IRQ,0,0,0,0,0,0
2015,BLZ,IRQ,0,0,0,0,0,0
2015,CRI,IRQ,0,0,0,0,0.01,2.26
2015,SLV,IRQ,0,0,0,0,0,0.01
2015,GTM,IRQ,0,0,0,0,0,0.11
2015,HND,IRQ,0,0,0,0,0,0.03
2015,MEX,IRQ,0,0,0,0,0.01,0.4
2015,NIC,IRQ,0,0,0,0,0,0.01
2015,PAN,IRQ,0,0,0,0,0.01,0.5
2015,ARG,IRQ,0,0,0,0.99,0.79,2.54
2015,BOL,IRQ,0,1,0,0,0,1.4
2015,BRA,IRQ,0,0,0,0,0,141.74
2015,CHL,IRQ,0,0,0,0.01,0.01,17.41
2015,COL,IRQ,0,0,0,0,0,0.03
2015,ECU,IRQ,0,0,0,0,0,0.09
2015,FLK,IRQ,0,0,0,0,0,0
2015,GUF,IRQ,0,0,0,0,0,0
2015,GUY,IRQ,0,0,0,0,0,0
2015,PRY,IRQ,0,0,0,0,0,0
2015,PER,IRQ,0,0,0,0,0,0.05
2015,SUR,IRQ,0,0,0,0,0,0
2015,URY,IRQ,0,0,0,0,0,0
2015,VEN,IRQ,0,6,0,0.06,0,23.19
2015,BMU,IRQ,0,0,0,0.03,0.06,0.05
2015,CAN,IRQ,0,0,0,0,0,8843.94
2015,GRL,IRQ,0,0,0,0,0,0
2015,SPM,IRQ,0,0,0,0,0,0
2015,USA,IRQ,0,0,0,0,0,26931.09
2015,AUS,IRQ,0,0,0,0.23,44.97,10140.71
2015,NZL,IRQ,0,0,0,0,0,786.17
2015,FJI,IRQ,0,0,0,0,0,0
2015,NCL,IRQ,0,0,0,0,0.17,0.15
2015,PNG,IRQ,0,0,0,0,0,0
2015,SLB,IRQ,0,0,0,0,0,0
2015,VUT,IRQ,0,0,0,0,0,0
2015,GUM,IRQ,0,0,0,0,0,0
2015,KIR,IRQ,0,0,0,0,0,0
2015,MHL,IRQ,0,0,0,0,0,0
2015,FSM,IRQ,0,0,0,0,0,0
2015,NRU,IRQ,0,0,0,0,0.8,0.71
2015,MNP,IRQ,0,0,0,0,0,0
2015,PLW,IRQ,0,0,0,0,0,0
2015,ASM,IRQ,0,0,0,0,0,0
2015,COK,IRQ,0,0,0,0,0,0
2015,PYF,IRQ,0,0,0,0,0,0
2015,NIU,IRQ,0,0,0,0,0,0
2015,WSM,IRQ,0,0,0,0,0,0
2015,TKL,IRQ,0,0,0,0,0,0
2015,TON,IRQ,0,0,0,0,0,0
2015,TUV,IRQ,0,0,0,0,0,0
2015,WLF,IRQ,0,0,0,0,0,0
2015,BDI,ISR,0,0,0,0,15.98,14.1
2015,COM,ISR,0,0,0,0,0,0.04
2015,DJI,ISR,0,0,0,15.61,42.9,39.67
2015,ERI,ISR,0,0,9618.85,1.83,4.27,2154.59
2015,ETH,ISR,7638,7638,27852.37,9501.48,2.21,12356.8
2015,KEN,ISR,107,107,0,384.54,1288.15,1144.83
2015,MDG,ISR,0,0,0,0,0,0.86
2015,MWI,ISR,0,0,0,11.67,15.92,14.18
2015,MUS,ISR,0,0,0,0.03,11.77,10.54
2015,MYT,ISR,0,0,0,0,0,1.17
2015,MOZ,ISR,0,0,0,0,71.83,63.28
2015,REU,ISR,0,0,0,0,554.28,492.45
2015,RWA,ISR,0,0,0,0,33.22,29.09
2015,SYC,ISR,0,0,0,0,0.19,0.26
2015,SOM,ISR,0,0,0,0,0,2.47
2015,SSD,ISR,88,88,37.22,85.48,213.75,228.58
2015,UGA,ISR,161,161,0,38.43,273.89,275.73
2015,TZA,ISR,0,0,0,12.05,0.42,0.61
2015,ZMB,ISR,0,0,0,0,0,0.23
2015,ZWE,ISR,0,0,0,0,134.21,118.39
2015,AGO,ISR,0,0,0,0,0,0.18
2015,CMR,ISR,0,0,0,0,0.07,5.6
2015,CAF,ISR,0,0,0,0.03,2.87,3.94
2015,TCD,ISR,0,0,0,0,1.5,9.32
2015,COG,ISR,0,0,0,0,7.95,8.54
2015,COD,ISR,104,104,66.16,107.16,0,37.7
2015,GNQ,ISR,0,0,0,0,0,0.3
2015,GAB,ISR,0,1,0,0.01,0,3.98
2015,STP,ISR,0,0,0,0,0,0
2015,DZA,ISR,3653,3653,14917.81,4865.68,5534.73,11178.42
2015,EGY,ISR,1677,1677,6801.59,2071.44,5370.44,8357.86
2015,LBY,ISR,1349,1349,5510.17,2332.61,6914.47,8675.45
2015,MAR,ISR,12996,12996,53071.01,16688.26,13773.87,33389.33
2015,SDN,ISR,1065,1065,1786.99,1195.19,128.7,1218.02
2015,TUN,ISR,1249,1249,15891.15,2733.97,7887.96,13548.48
2015,ESH,ISR,0,0,0,0,0,0.03
2015,BWA,ISR,0,0,0,0,141.04,123.32
2015,SWZ,ISR,0,0,0,0.06,349.16,304.67
2015,LSO,ISR,0,0,0,0,0,0.13
2015,NAM,ISR,0,0,0,0,0,10.33
2015,ZAF,ISR,1456,1990,3938.2,1835.68,3198,4926.56
2015,BEN,ISR,0,0,0,0,0,0.2
2015,BFA,ISR,0,0,0,0,0,0.12
2015,CPV,ISR,0,0,0,0.05,0.06,0.19
2015,CIV,ISR,10,10,1.59,1306.67,9.12,45.81
2015,GMB,ISR,0,0,0,0,0,0.97
2015,GHA,ISR,512,512,0,509.44,489.43,527.9
2015,GIN,ISR,0,2,0,0.67,0.1,5.85
2015,GNB,ISR,0,0,0,38.83,0.36,1.17
2015,LBR,ISR,919,919,11691.49,1090.49,14958.35,18707.31
2015,MLI,ISR,0,0,0,0,0,166.26
2015,MRT,ISR,0,0,0,0,0,0.77
2015,NER,ISR,0,0,0,0,0,0.22
2015,NGA,ISR,997,997,1.59,989.44,879.48,914.02
2015,SHN,ISR,0,0,0,0,0,0.02
2015,SEN,ISR,0,0,0,0,0,4.42
2015,SLE,ISR,0,0,0,181.48,0.18,11.24
2015,TGO,ISR,0,0,0,0.02,0,0.39
2015,KAZ,ISR,1361,1361,4741.04,650.07,0,1689.12
2015,KGZ,ISR,147,147,798.39,43.52,0,266.06
2015,TJK,ISR,126,126,492.71,104.94,0,188.38
2015,TKM,ISR,208,208,826.38,156.25,0,265.83
2015,UZB,ISR,2190,2190,6837.85,1969.45,0,2442.87
2015,CHN,ISR,287,386,405.24,593.32,1006.36,1189.52
2015,HKG,ISR,0,0,0,0,72.24,66.3
2015,MAC,ISR,0,0,0,0,0,0.04
2015,TWN,ISR,0,0,0,0,15.41,14.3
2015,PRK,ISR,0,0,0,0,7.3,6.49
2015,JPN,ISR,0,0,0,20.28,3.78,18.88
2015,MNG,ISR,0,0,0,0.07,0.02,0.35
2015,KOR,ISR,0,0,0,9.65,0,7.17
2015,BRN,ISR,0,0,0,0,5.4,4.89
2015,KHM,ISR,0,0,0,0,3.58,3.18
2015,IDN,ISR,0,0,0,67.03,113.7,99.77
2015,LAO,ISR,0,0,0,0,0.04,0.05
2015,MYS,ISR,0,0,0,9.31,10.98,10.75
2015,MMR,ISR,25,25,0,24.41,19.42,20.28
2015,PHL,ISR,0,0,0,334.2,414.98,362.36
2015,SGP,ISR,0,0,0,2.89,204.58,180.6
2015,THA,ISR,0,0,0,4.14,31.66,38.92
2015,TLS,ISR,0,0,0,0.02,0,0.02
2015,VNM,ISR,0,0,0,0,0,0
2015,AFG,ISR,200,200,815.57,276.21,255.78,583.38
2015,BGD,ISR,0,0,0,9.54,2024.65,1769.15
2015,BTN,ISR,0,0,0,0.01,4.53,4.09
2015,IND,ISR,2758,2758,6229.67,3005.6,12420.09,14631.43
2015,IRN,ISR,4199,4199,17137.72,5667.06,23511.63,28659.7
2015,MDV,ISR,0,0,0,0,1.46,1.4
2015,NPL,ISR,0,0,0,5.48,88.78,78.57
2015,PAK,ISR,0,0,0,115.57,5321.25,4663.98
2015,LKA,ISR,1082,1083,0,1038.79,533.48,626.64
2015,ARM,ISR,0,0,0,235.84,41.98,61.58
2015,AZE,ISR,1124,1124,4328.8,336.55,71.24,1579.92
2015,BHR,ISR,0,0,0,0,392.78,354.39
2015,CYP,ISR,0,0,0,0.04,0.8,58.98
2015,GEO,ISR,1778,1779,2281.93,0.01,416.39,1304.22
2015,IRQ,ISR,5302,5302,21648.46,5991.18,0,8238.08
2015,ISR,ISR,0,0,0,0,0,0
2015,JOR,ISR,0,0,0,0,0,150.37
2015,KWT,ISR,0,0,0,0,690.32,646.76
2015,LBN,ISR,519,519,2120.03,1915.32,5571.41,6061.38
2015,OMN,ISR,0,0,0,40.46,1082.26,947.58
2015,QAT,ISR,0,0,0,602.41,1891.17,1674.45
2015,SAU,ISR,0,0,0,120.26,46193.64,40724.66
2015,PSE,ISR,0,0,0,0,35.55,8649.74
2015,SYR,ISR,736,736,3003.67,0.1,0,871.93
2015,TUR,ISR,2578,2578,8891.71,3719.07,4062.26,7718.16
2015,ARE,ISR,0,0,0,0,3332.81,3019
2015,YEM,ISR,2388,2388,9754.04,2618.73,833.83,6284.55
2015,BLR,ISR,2626,2633,7038.88,0.04,0,2650.33
2015,BGR,ISR,1294,1294,5261.42,1353.43,6.21,1958.95
2015,CZE,ISR,1201,1201,4907.4,54.69,10.48,2030.16
2015,HUN,ISR,956,956,3904.16,1062.47,174.03,2032.38
2015,POL,ISR,4305,4305,17578.58,5899.62,858.16,7701.86
2015,MDA,ISR,1251,1251,2741.56,2636.7,405.27,1410.09
2015,ROU,ISR,7988,7988,32439.78,7541.14,0.53,11616.17
2015,RUS,ISR,13371,13701,34379.77,38097.2,0,12982.23
2015,SVK,ISR,0,0,0,0.14,0.39,55.69
2015,UKR,ISR,13811,13811,42272.06,1094.89,0,15554.68
2015,DNK,ISR,162,162,660.98,99.84,304.31,824.22
2015,EST,ISR,0,0,0,142.28,0,32.03
2015,FRO,ISR,0,0,0,0,0,0.28
2015,FIN,ISR,16,16,208.98,17.55,0,186.69
2015,ISL,ISR,0,0,0,0,0,8.37
2015,IRL,ISR,0,0,0,44.36,235.42,281.83
2015,IMN,ISR,0,0,0,0,1.72,3.47
2015,LVA,ISR,257,257,1027.73,474.3,0.07,418.09
2015,LTU,ISR,200,200,814.61,314.23,112.86,431.69
2015,NOR,ISR,0,0,0,0,40.82,209.04
2015,SWE,ISR,37,37,464.72,114.89,130.68,436.84
2015,GBR,ISR,1808,1808,7383.68,1967.63,7710.53,10440.63
2015,ALB,ISR,0,0,0,5.4,0.67,1.4
2015,AND,ISR,0,0,0,0,0,1.04
2015,BIH,ISR,0,0,0,0.42,0.33,0.66
2015,HRV,ISR,0,6,0,2.43,24.19,32.07
2015,GIB,ISR,0,0,0,0,0,0.89
2015,GRC,ISR,85,85,350.53,102.61,250.27,562.78
2015,ITA,ISR,421,421,1717.97,462.42,1200.2,3493.6
2015,MLT,ISR,0,0,0,0,0,6.85
2015,MNE,ISR,0,0,0,0.01,4.65,4.62
2015,MKD,ISR,0,0,0,0,6.36,7.05
2015,PRT,ISR,0,0,0,0,0.09,101.35
2015,SMR,ISR,0,0,0,0,0,0.19
2015,SRB,ISR,0,0,0,2.76,0.83,6.92
2015,SVN,ISR,0,0,0,0.3,2.52,9.64
2015,ESP,ISR,137,137,556.65,906.58,245.16,1518.18
2015,AUT,ISR,387,387,1582.78,604.46,376.16,1121.19
2015,BEL,ISR,501,578,2047.51,655.28,912.9,2353.87
2015,FRA,ISR,1040,1040,13238.33,2371.85,3297.26,9636
2015,DEU,ISR,1844,1844,7530.63,2851.99,12.08,4388.36
2015,LIE,ISR,0,3,0,0.39,2.32,4.58
2015,LUX,ISR,0,0,0,38.12,35.36,45.98
2015,MCO,ISR,0,0,0,0,0,0.71
2015,NLD,ISR,413,413,1688.71,313.52,392.48,1269.59
2015,CHE,ISR,319,319,1300.01,364.87,307.38,921.77
2015,AIA,ISR,0,0,0,0,0.99,0.91
2015,ATG,ISR,0,0,0,0.02,3.84,3.58
2015,ABW,ISR,0,0,0,0,0,0.39
2015,BHS,ISR,0,0,0,0.01,0,0.75
2015,BRB,ISR,0,0,0,0,2.5,2.38
2015,VGB,ISR,0,0,0,0,0,0.14
2015,CYM,ISR,0,0,0,0,0,1.74
2015,CUB,ISR,0,0,0,14.85,2.66,2.58
2015,CUW,ISR,0,0,0,0,0,0.57
2015,DMA,ISR,0,0,0,0.01,3.03,2.73
2015,DOM,ISR,0,0,0,0,0,8.84
2015,GRD,ISR,0,0,0,0.04,0.1,0.1
2015,GLP,ISR,0,0,0,0.13,86.71,80.96
2015,HTI,ISR,0,0,0,0,0,0.38
2015,JAM,ISR,0,0,0,0,0,0.55
2015,MTQ,ISR,0,0,0,0,332.13,295.23
2015,MSR,ISR,0,0,0,0.01,0.36,0.33
2015,PRI,ISR,0,26,0,29.59,15.98,26.1
2015,KNA,ISR,0,0,0,0,0,0
2015,LCA,ISR,0,0,0,0.62,3.28,2.96
2015,VCT,ISR,0,0,0,0,1.02,0.95
2015,SXM,ISR,0,0,0,0,0,0.13
2015,TTO,ISR,0,0,0,0,0,0.48
2015,TCA,ISR,0,0,0,0,0,0.07
2015,VIR,ISR,0,0,0,0,100.78,88.48
2015,BLZ,ISR,0,0,0,0,0,0.25
2015,CRI,ISR,0,0,0,0,20.8,43.53
2015,SLV,ISR,0,0,0,0,0.08,5.61
2015,GTM,ISR,0,0,0,0,0,15.48
2015,HND,ISR,0,0,0,0.01,0,9.37
2015,MEX,ISR,228,228,896.68,0.52,1882.71,2218.74
2015,NIC,ISR,0,0,0,0,0.25,0.63
2015,PAN,ISR,0,0,0,3.6,0.12,148.9
2015,ARG,ISR,3276,3405,13352.84,4729.37,3318.1,8784.44
2015,BOL,ISR,0,0,0,0.39,0.16,28.62
2015,BRA,ISR,748,748,3023.7,1099.24,4243.46,5498.5
2015,CHL,ISR,277,277,1130.47,257.78,104.59,655.3
2015,COL,ISR,526,544,965.7,553.53,0,438.69
2015,ECU,ISR,0,8,0,36.5,16.45,42.91
2015,FLK,ISR,0,0,0,0,0.64,0.63
2015,GUF,ISR,0,0,0,0,46.02,42.65
2015,GUY,ISR,0,0,0,0,0,0.07
2015,PRY,ISR,0,0,0,0,0.28,10.35
2015,PER,ISR,232,304,873.46,326.48,425.61,782.82
2015,SUR,ISR,0,0,0,0,0,0.18
2015,URY,ISR,528,528,2159.79,629.24,1422.82,2177.36
2015,VEN,ISR,125,153,488.89,180.97,0,242.89
2015,BMU,ISR,0,4,0,2.8,12.81,13.36
2015,CAN,ISR,681,681,2781.64,2986.67,2961.64,7692.96
2015,GRL,ISR,0,0,0,0.05,0.26,0.53
2015,SPM,ISR,0,0,0,0.04,0.02,0.09
2015,USA,ISR,6612,7669,26999.59,5887.19,390.47,31711.27
2015,AUS,ISR,272,272,1106.93,643.53,2212.99,4151.23
2015,NZL,ISR,0,0,0,5.1,42,64.5
2015,FJI,ISR,0,0,0,0,3.68,3.29
2015,NCL,ISR,0,0,0,0,206.73,185.88
2015,PNG,ISR,0,0,0,0.05,0,0.18
2015,SLB,ISR,0,0,0,0.02,0,0
2015,VUT,ISR,0,0,0,0,2.08,1.9
2015,GUM,ISR,0,0,0,0,249.8,218.37
2015,KIR,ISR,0,0,0,0.01,1.29,1.13
2015,MHL,ISR,0,0,0,0,102.28,89.17
2015,FSM,ISR,0,0,0,0,4.51,3.93
2015,NRU,ISR,0,0,0,0.03,2.59,2.29
2015,MNP,ISR,0,0,0,0,20.56,17.96
2015,PLW,ISR,0,0,0,0,3.59,3.14
2015,ASM,ISR,0,0,0,0,23.56,20.63
2015,COK,ISR,0,0,0,0,0.16,0.16
2015,PYF,ISR,0,0,0,0.07,191.2,169.3
2015,NIU,ISR,0,0,0,0.01,0.05,0.05
2015,WSM,ISR,0,0,0,0.55,2.05,1.81
2015,TKL,ISR,0,0,0,0,0,0
2015,TON,ISR,0,0,0,0.01,0,0
2015,TUV,ISR,0,0,0,0.02,0.2,0.18
2015,WLF,ISR,0,0,0,0,3.49,3.13
2015,BDI,JOR,0,0,0,0,0,0
2015,COM,JOR,0,0,0,0,0,0
2015,DJI,JOR,0,0,0,27.54,0,0.82
2015,ERI,JOR,0,0,0,0,0,0
2015,ETH,JOR,0,0,0,0,0,0.19
2015,KEN,JOR,0,0,0,0,0,0
2015,MDG,JOR,0,0,0,0,0,0
2015,MWI,JOR,0,0,0,0,0,0
2015,MUS,JOR,0,0,0,0,0,0.14
2015,MYT,JOR,0,0,0,0,0,0
2015,MOZ,JOR,0,0,0,0,0,0
2015,REU,JOR,0,0,0,0,0,0
2015,RWA,JOR,0,0,0,0,0,0
2015,SYC,JOR,0,0,0,0,0,0.02
2015,SOM,JOR,0,0,0,0,0,0.75
2015,SSD,JOR,0,0,0,0,0,4.13
2015,UGA,JOR,0,0,0,0,0,0
2015,TZA,JOR,0,0,0,0,0,0
2015,ZMB,JOR,0,0,0,0,0,0.1
2015,ZWE,JOR,0,0,0,0,0,0
2015,AGO,JOR,0,0,0,0,0,0
2015,CMR,JOR,0,0,0,0,0,0
2015,CAF,JOR,0,0,0,0,0,0.03
2015,TCD,JOR,0,0,0,0,0,0.79
2015,COG,JOR,0,0,0,0,0,0
2015,COD,JOR,0,0,0,0,0,0
2015,GNQ,JOR,0,0,0,0,0,0
2015,GAB,JOR,0,0,0,0.04,0,0.15
2015,STP,JOR,0,0,0,0,0,0
2015,DZA,JOR,0,0,0,0,0,1195.34
2015,EGY,JOR,90214,90214,196035.68,91880.74,126650.51,218262.04
2015,LBY,JOR,4100,4100,6958.08,5311.67,5611.07,20947.73
2015,MAR,JOR,0,0,0,0,0,19.29
2015,SDN,JOR,0,0,0,0,0,13.7
2015,TUN,JOR,0,0,0,0,0,32.77
2015,ESH,JOR,0,0,0,0,0,0
2015,BWA,JOR,0,0,0,0,0,0
2015,SWZ,JOR,0,0,0,0,0,0
2015,LSO,JOR,0,0,0,0,0,0
2015,NAM,JOR,0,0,0,0,0,0.11
2015,ZAF,JOR,0,0,0,168.14,0,3.22
2015,BEN,JOR,0,0,0,0,0,0
2015,BFA,JOR,0,0,0,0,0,0
2015,CPV,JOR,0,0,0,0,0,0
2015,CIV,JOR,0,0,0,0,0,0
2015,GMB,JOR,0,0,0,0,0,0
2015,GHA,JOR,0,0,0,0,0,0.35
2015,GIN,JOR,0,2,0,0.54,1.16,1.27
2015,GNB,JOR,0,0,0,0,0,0
2015,LBR,JOR,0,0,0,0,0,0
2015,MLI,JOR,0,0,0,0,0,1.1
2015,MRT,JOR,0,0,0,0,0,7.36
2015,NER,JOR,0,0,0,0,0,0.08
2015,NGA,JOR,0,0,0,0,0,0
2015,SHN,JOR,0,0,0,0,0,0
2015,SEN,JOR,0,0,0,0,0,0
2015,SLE,JOR,0,0,0,0,0,0
2015,TGO,JOR,0,0,0,0,0,0
2015,KAZ,JOR,0,0,0,0,0,0
2015,KGZ,JOR,0,0,0,0,0,0
2015,TJK,JOR,0,0,0,0.07,0,0.03
2015,TKM,JOR,0,0,0,0,0,0
2015,UZB,JOR,0,0,0,0,0,0
2015,CHN,JOR,0,192,0,23.67,73.08,133.55
2015,HKG,JOR,0,0,0,0,0,2.68
2015,MAC,JOR,0,0,0,0,0,0.62
2015,TWN,JOR,0,0,0,0,0,2.67
2015,PRK,JOR,0,0,0,0,0,0.07
2015,JPN,JOR,0,0,0,0,0,9.24
2015,MNG,JOR,0,0,0,0,0,0
2015,KOR,JOR,0,0,0,11.3,0,1.02
2015,BRN,JOR,0,0,0,0,0,0.38
2015,KHM,JOR,0,0,0,0,0,0
2015,IDN,JOR,0,0,0,62.68,48.31,62.12
2015,LAO,JOR,0,0,0,0,0,0
2015,MYS,JOR,0,0,0,0,0,40.62
2015,MMR,JOR,0,0,0,0,0,0.02
2015,PHL,JOR,3085,3085,5499.67,3314.57,2870.49,5129.16
2015,SGP,JOR,0,0,0,0,0,0
2015,THA,JOR,0,0,0,0,0,0.43
2015,TLS,JOR,0,0,0,0,0,0.01
2015,VNM,JOR,0,0,0,0,0,0
2015,AFG,JOR,0,0,0,0,0,0
2015,BGD,JOR,4114,4114,6023.55,4969.98,24776.13,26002.52
2015,BTN,JOR,0,0,0,0,0.02,0.02
2015,IND,JOR,0,0,0,34.21,0,57.62
2015,IRN,JOR,0,0,0,770.85,0,59.2
2015,MDV,JOR,0,0,0,0,0,0.65
2015,NPL,JOR,0,0,0,0,0,0.01
2015,PAK,JOR,0,0,0,0.7,0,0.36
2015,LKA,JOR,0,0,0,0.25,4.36,36.93
2015,ARM,JOR,0,0,0,101.42,0,101.13
2015,AZE,JOR,0,0,0,0,0,0
2015,BHR,JOR,0,0,0,3.65,8827.36,10166.3
2015,CYP,JOR,0,0,0,0,0,149.29
2015,GEO,JOR,0,0,0,0,0,0
2015,IRQ,JOR,39288,39288,56015.83,38919.66,0,25011.42
2015,ISR,JOR,0,0,0,6.11,0,132
2015,JOR,JOR,0,0,0,0,0,0
2015,KWT,JOR,0,0,0,0,13863.01,20223.48
2015,LBN,JOR,0,0,0,10194.46,17240.26,41153.38
2015,OMN,JOR,0,412,0,392.89,16140.3,16160.92
2015,QAT,JOR,0,7741,0,7051.32,30794.08,33112.14
2015,SAU,JOR,0,3866,0,7719.49,307060.13,313784
2015,PSE,JOR,158935,159519,677795.53,126026.28,40589.69,194643.91
2015,SYR,JOR,221830,221830,387658.9,63731.05,0,124876.39
2015,TUR,JOR,0,0,0,0,0,14238.14
2015,ARE,JOR,0,0,0,97.96,75494.33,89109.05
2015,YEM,JOR,5194,5194,9566.05,4629.73,680.74,6289.82
2015,BLR,JOR,0,2,0,0.24,0,2.74
2015,BGR,JOR,0,0,0,180.03,0,110.33
2015,CZE,JOR,0,0,0,0,0,6.99
2015,HUN,JOR,0,0,0,596.36,0,157.89
2015,POL,JOR,0,0,0,0,0,6.52
2015,MDA,JOR,0,0,0,0,0,2.24
2015,ROU,JOR,0,0,0,0,0,15.57
2015,RUS,JOR,0,0,0,0,0,18.73
2015,SVK,JOR,0,0,0,0,0,8
2015,UKR,JOR,0,0,0,4.69,0,345.31
2015,DNK,JOR,0,0,0,0,0,252.42
2015,EST,JOR,0,0,0,0,0,1.04
2015,FRO,JOR,0,0,0,0,0,0
2015,FIN,JOR,0,0,0,111.95,0,49.55
2015,ISL,JOR,0,0,0,0,0,1.75
2015,IRL,JOR,0,0,0,0,0,0.32
2015,IMN,JOR,0,0,0,0,0,0
2015,LVA,JOR,0,0,0,0.05,0.06,0.58
2015,LTU,JOR,0,0,0,0.32,0,0.6
2015,NOR,JOR,0,0,0,0,0,255.09
2015,SWE,JOR,0,0,0,0,0,779.68
2015,GBR,JOR,0,0,0,0,0,65.03
2015,ALB,JOR,0,0,0,0,0,0
2015,AND,JOR,0,0,0,0,0,0.01
2015,BIH,JOR,0,0,0,0,0,0
2015,HRV,JOR,0,6,0,2.11,0,9.25
2015,GIB,JOR,0,0,0,0,0,0
2015,GRC,JOR,0,0,0,48.15,0,189.12
2015,ITA,JOR,0,0,0,0,0,411.92
2015,MLT,JOR,0,0,0,0,0,18.47
2015,MNE,JOR,0,0,0,0,0,0
2015,MKD,JOR,0,0,0,0,0,1.5
2015,PRT,JOR,0,0,0,0,0,3.16
2015,SMR,JOR,0,0,0,0,0,0
2015,SRB,JOR,0,0,0,2.54,0,1.35
2015,SVN,JOR,0,0,0,0,0,6.37
2015,ESP,JOR,0,0,0,0,0,1
2015,AUT,JOR,0,0,0,0,0,158.36
2015,BEL,JOR,0,0,0,0,0,136.68
2015,FRA,JOR,0,0,0,0,0,199.11
2015,DEU,JOR,0,0,0,0,0,1275.37
2015,LIE,JOR,0,0,0,0.14,0.09,0.34
2015,LUX,JOR,0,0,0,0,0,0.02
2015,MCO,JOR,0,0,0,0,0,0
2015,NLD,JOR,0,0,0,0,0,209.84
2015,CHE,JOR,0,0,0,0,0,64.08
